Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523718688010,751632376981765,0.7278373,4.2042184,8.66701
android.sensor.accelerometer,1523718688024,751632396973952,0.90021986,4.261679,8.485051
android.sensor.accelerometer,1523718688044,751632416995827,1.0342951,4.2999864,8.1881695
android.sensor.accelerometer,1523718688064,751632436986452,1.0151415,4.271256,8.111555
android.sensor.accelerometer,1523718688084,751632456977077,1.0630256,4.0892963,8.293514
android.sensor.accelerometer,1523718688104,751632477000515,1.1492168,3.7924154,9.040505
android.sensor.accelerometer,1523718688124,751632496991140,1.283292,3.6870706,9.691729
android.sensor.accelerometer,1523718688144,751632516980202,1.1300632,3.8115692,9.80665
android.sensor.accelerometer,1523718688164,751632536972390,1.0055647,3.8594532,9.414001
android.sensor.accelerometer,1523718688184,751632556994265,1.0726024,3.7828386,9.14585
android.sensor.accelerometer,1523718688204,751632576986452,0.92895025,3.7062242,9.279925
android.sensor.accelerometer,1523718688224,751632596975515,0.78529817,3.7445314,9.394848
android.sensor.accelerometer,1523718688244,751632616997390,0.93852705,3.7253778,9.155427
android.sensor.accelerometer,1523718688264,751632636989577,0.6991069,3.964798,9.3182335
android.sensor.accelerometer,1523718688284,751632656980202,-0.17238252,4.644751,10.342952
android.sensor.accelerometer,1523718688304,751632677002077,-1.7717092,5.439626,12.076353
android.sensor.accelerometer,1523718688324,751632696994265,-2.3463178,5.793968,14.269443
android.sensor.accelerometer,1523718688344,751632716984890,-2.135628,5.1523223,19.191921
android.sensor.accelerometer,1523718688364,751632736975515,-3.2082303,3.6487634,23.262064
android.sensor.accelerometer,1523718688384,751632756997390,-3.0071173,-0.5554548,23.654713
android.sensor.accelerometer,1523718688404,751632776988015,-3.0550013,-3.3327289,22.017078
android.sensor.accelerometer,1523718688424,751632796978640,-2.825158,-7.517793,16.864758
android.sensor.accelerometer,1523718688444,751632817002077,-2.585738,-12.5743475,6.339846
android.sensor.accelerometer,1523718688464,751632836992702,-5.4779334,-14.863204,-9.461885
android.sensor.accelerometer,1523718688484,751632856983327,-10.247183,-13.034034,-27.85893
android.sensor.accelerometer,1523718688504,751632876973952,-14.633361,-15.581465,-38.0295
android.sensor.accelerometer,1523718688524,751632896995827,-16.443377,-23.48233,-38.32638
android.sensor.accelerometer,1523718688544,751632916986452,-11.798626,-30.98097,-35.137302
android.sensor.accelerometer,1523718688564,751632936978640,5.6886234,-40.442856,-35.52038
android.sensor.accelerometer,1523718688584,751632957000515,26.077644,-48.46822,-37.1197
android.sensor.accelerometer,1523718688604,751632976991140,43.16267,-50.38358,-35.42461
android.sensor.accelerometer,1523718688624,751632996983327,55.60294,-50.527233,-41.14196
android.sensor.accelerometer,1523718688644,751633016973952,77.78282,-50.699615,-52.950165
android.sensor.accelerometer,1523718688664,751633036995827,78.175476,-46.830585,-41.86022
android.sensor.accelerometer,1523718688684,751633056986452,71.97928,-44.139503,-19.488802
android.sensor.accelerometer,1523718688704,751633076978640,68.48374,-39.245754,-4.7979803
android.sensor.accelerometer,1523718688724,751633096998952,63.84857,-37.234623,-11.616667
android.sensor.accelerometer,1523718688744,751633116991140,60.736107,-38.5658,-11.81778
android.sensor.accelerometer,1523718688764,751633136981765,59.194244,-41.05577,0.38307226
android.sensor.accelerometer,1523718688784,751633156972390,53.41943,-38.05823,10.773908
android.sensor.accelerometer,1523718688804,751633176994265,44.522575,-32.158916,7.07726
android.sensor.accelerometer,1523718688824,751633196984890,38.345535,-28.6155,-0.23942018
android.sensor.accelerometer,1523718688844,751633216977077,33.31771,-27.418398,-3.3135753
