Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523718586486,751530856998952,1.2162545,6.8569937,6.789956
android.sensor.accelerometer,1523718586504,751530876991140,1.2354081,6.83784,6.7612257
android.sensor.accelerometer,1523718586524,751530896981765,1.1971009,6.8186865,6.991069
android.sensor.accelerometer,1523718586544,751530916972390,1.1587936,6.7708025,7.1347213
android.sensor.accelerometer,1523718586564,751530936994265,1.1492168,6.8091097,7.086837
android.sensor.accelerometer,1523718586584,751530956984890,1.13964,6.8665705,6.7708025
android.sensor.accelerometer,1523718586604,751530976977077,1.1109096,6.9144545,6.4739213
android.sensor.accelerometer,1523718586624,751530996998952,1.1779473,6.885724,6.789956
android.sensor.accelerometer,1523718586644,751531016989577,1.2066777,6.8569937,7.067683
android.sensor.accelerometer,1523718586664,751531036980202,1.1683705,6.83784,6.895301
android.sensor.accelerometer,1523718586684,751531057003640,1.1971009,6.8186865,6.751649
android.sensor.accelerometer,1523718586704,751531076994265,1.2354081,6.799533,6.799533
android.sensor.accelerometer,1523718586724,751531096984890,1.1779473,6.799533,6.9240313
android.sensor.accelerometer,1523718586744,751531116975515,1.091756,6.751649,6.8665705
android.sensor.accelerometer,1523718586764,751531136997390,1.1204864,6.7612257,6.540959
android.sensor.accelerometer,1523718586784,751531156988015,1.091756,6.7612257,6.3589997
android.sensor.accelerometer,1523718586804,751531176980202,1.0630256,6.789956,6.3589997
android.sensor.accelerometer,1523718586824,751531197002077,1.0247183,6.789956,6.7133417
android.sensor.accelerometer,1523718586844,751531216992702,1.0151415,6.7612257,7.07726
android.sensor.accelerometer,1523718586864,751531236983327,0.80445176,6.703765,7.345411
android.sensor.accelerometer,1523718586884,751531256973952,0.21068975,6.8569937,7.0964136
android.sensor.accelerometer,1523718586904,751531276997390,0.545878,6.9144545,5.554548
android.sensor.accelerometer,1523718586924,751531296988015,0.62249243,6.83784,5.4779334
android.sensor.accelerometer,1523718586944,751531316978640,-0.24899697,6.7803793,7.326257
android.sensor.accelerometer,1523718586964,751531337000515,-1.0151415,6.751649,8.37013
android.sensor.accelerometer,1523718586984,751531356992702,-3.4955344,7.249643,10.649409
android.sensor.accelerometer,1523718587004,751531376983327,-4.280833,6.8761473,9.481039
android.sensor.accelerometer,1523718587024,751531396973952,-3.3614593,6.4068837,8.283937
android.sensor.accelerometer,1523718587044,751531416995827,-1.8483237,5.2768207,9.615114
android.sensor.accelerometer,1523718587064,751531436986452,-0.545878,6.4068837,11.57836
android.sensor.accelerometer,1523718587084,751531456978640,3.3806129,5.7269306,9.155427
android.sensor.accelerometer,1523718587104,751531477000515,4.510676,5.947197,7.0581064
android.sensor.accelerometer,1523718587124,751531496991140,4.663905,6.129156,6.291962
android.sensor.accelerometer,1523718587144,751531516981765,4.271256,6.9240313,7.431602
android.sensor.accelerometer,1523718587164,751531536973952,3.6391866,6.943185,7.9966335
android.sensor.accelerometer,1523718587184,751531556994265,3.1124623,6.579266,9.193734
android.sensor.accelerometer,1523718587204,751531576984890,1.5993267,7.0485296,9.720459
android.sensor.accelerometer,1523718587224,751531596977077,-0.076614454,7.5848308,9.404425
android.sensor.accelerometer,1523718587244,751531616998952,-2.1260512,7.4124484,9.136273
android.sensor.accelerometer,1523718587264,751531636989577,-3.083732,6.9719152,9.241618
android.sensor.accelerometer,1523718587284,751531656980202,-2.8634653,5.353435,10.726024
android.sensor.accelerometer,1523718587304,751531676972390,-1.6280571,4.31914,12.344504
android.sensor.accelerometer,1523718587324,751531696994265,1.436521,2.4229321,11.674128
android.sensor.accelerometer,1523718587344,751531716984890,3.3423057,2.1547816,7.843405
android.sensor.accelerometer,1523718587364,751531736975515,0.7278373,2.3654714,4.2904096
android.sensor.accelerometer,1523718587384,751531756997390,0.22026655,0.6607997,5.8226986
android.sensor.accelerometer,1523718587404,751531776989577,1.0055647,-1.8866309,9.471462
android.sensor.accelerometer,1523718587424,751531796980202,2.480393,-4.5777135,5.21936
android.sensor.accelerometer,1523718587444,751531817002077,4.55856,-4.10845,7.2304893
android.sensor.accelerometer,1523718587464,751531836992702,7.3645644,-4.855441,2.719813
android.sensor.accelerometer,1523718587484,751531856983327,5.9759274,-5.2480903,-0.89064306
android.sensor.accelerometer,1523718587504,751531876975515,6.042965,-6.4739213,-3.083732
android.sensor.accelerometer,1523718587524,751531896997390,10.43872,-7.2209125,-5.8322754
android.sensor.accelerometer,1523718587544,751531916988015,15.907076,-6.5601125,-10.25676
android.sensor.accelerometer,1523718587564,751531936978640,12.411542,-8.743625,-12.603078
android.sensor.accelerometer,1523718587584,751531957002077,10.400413,-13.8480625,-8.465898
android.sensor.accelerometer,1523718587604,751531976992702,15.246277,-19.670761,-5.5737014
android.sensor.accelerometer,1523718587624,751531996983327,19.929335,-20.66675,-7.795521
android.sensor.accelerometer,1523718587644,751532016973952,18.550274,-24.612394,-8.00621
android.sensor.accelerometer,1523718587664,751532036995827,16.22311,-33.461365,4.050989
android.sensor.accelerometer,1523718587684,751532056986452,13.474567,-39.121254,15.361198
android.sensor.accelerometer,1523718587704,751532076978640,14.18325,-38.335957,15.98369
android.sensor.accelerometer,1523718587724,751532097000515,18.92377,-37.445316,13.369223
android.sensor.accelerometer,1523718587744,751532116991140,23.013067,-39.523483,12.785037
android.sensor.accelerometer,1523718587764,751532136981765,27.274746,-42.50187,14.690822
android.sensor.accelerometer,1523718587784,751532156973952,29.621063,-42.951977,18.013973
android.sensor.accelerometer,1523718587804,751532176994265,29.027302,-39.29364,17.132908
android.sensor.accelerometer,1523718587824,751532196986452,32.168495,-37.809235,11.15698
android.sensor.accelerometer,1523718587844,751532216977077,38.795643,-40.797195,18.942924
android.sensor.accelerometer,1523718587864,751532236998952,36.573826,-36.46848,29.132647
android.sensor.accelerometer,1523718587884,751532256991140,23.520638,-24.56451,27.447128
android.sensor.accelerometer,1523718587904,751532276980202,14.326903,-15.08347,24.248474
android.sensor.accelerometer,1523718587924,751532296972390,13.694834,-10.927136,18.511967
android.sensor.accelerometer,1523718587944,751532316994265,10.400413,-9.136273,13.244724
android.sensor.accelerometer,1523718587964,751532336984890,6.2632318,-7.029376,10.314221
android.sensor.accelerometer,1523718587984,751532356977077,2.3175871,-6.215348,14.202404
android.sensor.accelerometer,1523718588004,751532376998952,-4.644751,-5.315128,20.149601
android.sensor.accelerometer,1523718588025,751532396989577,-8.686164,-2.4133554,17.506403
android.sensor.accelerometer,1523718588045,751532416980202,-12.11466,-0.59376204,14.700398
android.sensor.accelerometer,1523718588065,751532437002077,-14.288596,1.532289,13.9438305
android.sensor.accelerometer,1523718588085,751532456994265,-7.690176,2.030283,9.816227
android.sensor.accelerometer,1523718588104,751532476984890,-1.7429788,2.873042,5.659893
android.sensor.accelerometer,1523718588124,751532496975515,-0.4213795,4.156334,4.807557
android.sensor.accelerometer,1523718588144,751532516997390,0.94810385,3.9552212,3.9360676
android.sensor.accelerometer,1523718588164,751532536988015,1.091756,4.3957543,5.257667
android.sensor.accelerometer,1523718588184,751532556980202,2.2697031,5.544971,8.647857
android.sensor.accelerometer,1523718588204,751532577002077,6.7229185,5.995081,4.855441
android.sensor.accelerometer,1523718588224,751532596992702,6.9623384,7.3166804,4.2999864
android.sensor.accelerometer,1523718588244,751532616983327,5.583278,8.820239,8.868123
android.sensor.accelerometer,1523718588264,751532636973952,5.00867,8.207323,9.021352
